,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_test_recall_score,split1_test_recall_score,split2_test_recall_score,split3_test_recall_score,split4_test_recall_score,mean_test_recall_score,std_test_recall_score,rank_test_recall_score,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score
0,0.26964726448059084,0.03267358168588135,0.020470142364501953,0.004696391575028114,True,5,sqrt,10,0.0,15,5,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.7878787878787878,0.7575757575757576,0.7727272727272727,0.7575757575757576,0.7727272727272727,0.7696969696969698,0.011338355717496782,2,0.7878787878787878,0.7575757575757576,0.7727272727272727,0.7575757575757576,0.7727272727272727,0.7696969696969698,0.011338355717496782,2,0.7878787878787878,0.7575757575757576,0.7727272727272727,0.7575757575757576,0.7727272727272727,0.7696969696969698,0.011338355717496782,2,0.7878787878787878,0.7575757575757576,0.7727272727272727,0.7575757575757576,0.7727272727272727,0.7696969696969698,0.011338355717496782,2
1,6.956142282485962,0.9032362842107415,0.2531754970550537,0.061795120623693904,True,5,sqrt,10,0.0,15,5,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000}",0.7878787878787878,0.7651515151515151,0.7727272727272727,0.75,0.7727272727272727,0.7696969696969698,0.012309149097933262,2,0.7878787878787878,0.7651515151515151,0.7727272727272727,0.75,0.7727272727272727,0.7696969696969698,0.012309149097933262,2,0.7878787878787878,0.765151515151515,0.7727272727272727,0.75,0.7727272727272727,0.7696969696969695,0.012309149097933271,4,0.7878787878787878,0.7651515151515151,0.7727272727272727,0.75,0.7727272727272727,0.7696969696969698,0.012309149097933262,2
2,0.27503552436828616,0.04147072137435618,0.017779779434204102,0.003978987363789069,True,5,log2,10,0.0,15,5,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.7878787878787878,0.7348484848484849,0.7727272727272727,0.7424242424242424,0.7651515151515151,0.7606060606060606,0.019521361707159263,8,0.7878787878787878,0.7348484848484849,0.7727272727272727,0.7424242424242424,0.7651515151515151,0.7606060606060606,0.019521361707159263,8,0.7878787878787878,0.7348484848484848,0.7727272727272727,0.7424242424242424,0.765151515151515,0.7606060606060605,0.019521361707159287,8,0.7878787878787878,0.7348484848484849,0.7727272727272727,0.7424242424242424,0.7651515151515151,0.7606060606060606,0.019521361707159263,8
3,5.973002862930298,1.3220276565243343,0.22043824195861816,0.0501101110507842,True,5,log2,10,0.0,15,5,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000}",0.7803030303030303,0.7727272727272727,0.7803030303030303,0.75,0.75,0.7666666666666666,0.013886593015017686,7,0.7803030303030303,0.7727272727272727,0.7803030303030303,0.75,0.75,0.7666666666666666,0.013886593015017686,7,0.7803030303030304,0.7727272727272727,0.7803030303030304,0.75,0.75,0.7666666666666667,0.01388659301501773,7,0.7803030303030303,0.7727272727272727,0.7803030303030303,0.75,0.75,0.7666666666666666,0.013886593015017686,7
4,0.24349822998046874,0.023026485490307166,0.018498897552490234,0.003521375074369063,False,5,sqrt,10,0.0,15,5,100,"{'bootstrap': False, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.8106060606060606,0.7803030303030303,0.7803030303030303,0.7348484848484849,0.7651515151515151,0.7742424242424242,0.024618298195866525,1,0.8106060606060606,0.7803030303030303,0.7803030303030303,0.7348484848484849,0.7651515151515151,0.7742424242424242,0.024618298195866525,1,0.8106060606060606,0.7803030303030304,0.7803030303030304,0.7348484848484848,0.765151515151515,0.7742424242424242,0.02461829819586658,1,0.8106060606060606,0.7803030303030303,0.7803030303030303,0.7348484848484849,0.7651515151515151,0.7742424242424242,0.024618298195866525,1
5,5.234484148025513,0.5815958011490239,0.1687911033630371,0.01547476613845193,False,5,sqrt,10,0.0,15,5,2000,"{'bootstrap': False, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000}",0.8106060606060606,0.7727272727272727,0.7651515151515151,0.7424242424242424,0.75,0.7681818181818182,0.02376422294145168,6,0.8106060606060606,0.7727272727272727,0.7651515151515151,0.7424242424242424,0.75,0.7681818181818182,0.02376422294145168,6,0.8106060606060606,0.7727272727272727,0.765151515151515,0.7424242424242424,0.75,0.7681818181818182,0.023764222941451682,6,0.8106060606060606,0.7727272727272727,0.7651515151515151,0.7424242424242424,0.75,0.7681818181818182,0.02376422294145168,6
6,0.2956519603729248,0.055274013204499935,0.02271380424499512,0.006497104637547705,False,5,log2,10,0.0,15,5,100,"{'bootstrap': False, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.8106060606060606,0.7651515151515151,0.7727272727272727,0.75,0.75,0.7696969696969698,0.022268088570756146,2,0.8106060606060606,0.7651515151515151,0.7727272727272727,0.75,0.75,0.7696969696969698,0.022268088570756146,2,0.8106060606060606,0.765151515151515,0.7727272727272727,0.75,0.75,0.7696969696969698,0.02226808857075615,2,0.8106060606060606,0.7651515151515151,0.7727272727272727,0.75,0.75,0.7696969696969698,0.022268088570756146,2
7,5.397086095809937,0.4146773565793563,0.21591320037841796,0.03851007117261185,False,5,log2,10,0.0,15,5,2000,"{'bootstrap': False, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000}",0.8257575757575758,0.7727272727272727,0.7651515151515151,0.7424242424242424,0.7424242424242424,0.7696969696969698,0.03052945709031802,2,0.8257575757575758,0.7727272727272727,0.7651515151515151,0.7424242424242424,0.7424242424242424,0.7696969696969698,0.03052945709031802,2,0.8257575757575757,0.7727272727272727,0.765151515151515,0.7424242424242424,0.7424242424242424,0.7696969696969695,0.03052945709031798,4,0.8257575757575758,0.7727272727272727,0.7651515151515151,0.7424242424242424,0.7424242424242424,0.7696969696969698,0.03052945709031802,2
