,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_test_recall_score,split1_test_recall_score,split2_test_recall_score,split3_test_recall_score,split4_test_recall_score,mean_test_recall_score,std_test_recall_score,rank_test_recall_score,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score
70,4.499252605438232,0.8999095725616596,0.15274529457092284,0.05023647455661703,True,5,sqrt,10,0.0,10,5,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1050}",0.6868686868686869,0.6616161616161617,0.6717171717171717,0.6464646464646465,0.6464646464646465,0.6626262626262627,0.015451574283614468,71,0.6868686868686869,0.6616161616161617,0.6717171717171717,0.6464646464646465,0.6464646464646465,0.6626262626262627,0.015451574283614468,71,0.6868686868686869,0.6616161616161617,0.6717171717171717,0.6464646464646465,0.6464646464646465,0.6626262626262627,0.015451574283614468,71,0.6868686868686869,0.6616161616161617,0.6717171717171717,0.6464646464646465,0.6464646464646465,0.6626262626262627,0.015451574283614468,71
71,7.235694551467896,1.6325613656277942,0.29427638053894045,0.09956086357704098,True,5,sqrt,10,0.0,10,5,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 2000}",0.6868686868686869,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6626262626262626,0.015451574283614487,80,0.6868686868686869,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6626262626262626,0.015451574283614487,80,0.6868686868686869,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6626262626262626,0.015451574283614487,80,0.6868686868686869,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6626262626262626,0.015451574283614487,80
72,0.4617298126220703,0.02876242925411456,0.03136301040649414,0.014905023227705327,True,5,sqrt,10,0.0,15,2,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 2, 'n_estimators': 100}",0.6919191919191919,0.6414141414141414,0.6818181818181818,0.6666666666666666,0.6515151515151515,0.6666666666666666,0.018625342337965423,34,0.6919191919191919,0.6414141414141414,0.6818181818181818,0.6666666666666666,0.6515151515151515,0.6666666666666666,0.018625342337965423,34,0.6919191919191919,0.6414141414141414,0.6818181818181818,0.6666666666666666,0.6515151515151515,0.6666666666666666,0.018625342337965423,34,0.6919191919191919,0.6414141414141414,0.6818181818181818,0.6666666666666666,0.6515151515151515,0.6666666666666666,0.018625342337965423,34
73,4.504209995269775,0.8645172874667364,0.15716404914855958,0.0511881894221268,True,5,sqrt,10,0.0,15,2,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 2, 'n_estimators': 1050}",0.696969696969697,0.6565656565656566,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6676767676767676,0.016098361061120448,23,0.696969696969697,0.6565656565656566,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6676767676767676,0.016098361061120448,23,0.696969696969697,0.6565656565656566,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6676767676767676,0.016098361061120448,23,0.696969696969697,0.6565656565656566,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6676767676767676,0.016098361061120448,23
74,7.767887353897095,1.8144388855563303,0.2631813049316406,0.08990349691578835,True,5,sqrt,10,0.0,15,2,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 2, 'n_estimators': 2000}",0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6515151515151515,0.6414141414141414,0.6585858585858586,0.01905854774152849,112,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6515151515151515,0.6414141414141414,0.6585858585858586,0.01905854774152849,112,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6515151515151515,0.6414141414141414,0.6585858585858586,0.01905854774152849,112,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6515151515151515,0.6414141414141414,0.6585858585858586,0.01905854774152849,112
75,0.42886762619018554,0.10904576696397521,0.021831655502319337,0.010253980401413534,True,5,sqrt,10,0.0,15,3,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 3, 'n_estimators': 100}",0.6818181818181818,0.6212121212121212,0.6868686868686869,0.6666666666666666,0.6616161616161617,0.6636363636363637,0.02316635341652466,61,0.6818181818181818,0.6212121212121212,0.6868686868686869,0.6666666666666666,0.6616161616161617,0.6636363636363637,0.02316635341652466,61,0.6818181818181818,0.6212121212121212,0.6868686868686869,0.6666666666666666,0.6616161616161617,0.6636363636363637,0.02316635341652466,61,0.6818181818181818,0.6212121212121212,0.6868686868686869,0.6666666666666666,0.6616161616161617,0.6636363636363637,0.02316635341652466,61
76,4.587305402755737,1.1667195500642222,0.13222784996032716,0.027288783287381563,True,5,sqrt,10,0.0,15,3,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 3, 'n_estimators': 1050}",0.696969696969697,0.6414141414141414,0.6717171717171717,0.6666666666666666,0.6363636363636364,0.6626262626262627,0.021991455613209344,71,0.696969696969697,0.6414141414141414,0.6717171717171717,0.6666666666666666,0.6363636363636364,0.6626262626262627,0.021991455613209344,71,0.696969696969697,0.6414141414141414,0.6717171717171717,0.6666666666666666,0.6363636363636364,0.6626262626262627,0.021991455613209344,71,0.696969696969697,0.6414141414141414,0.6717171717171717,0.6666666666666666,0.6363636363636364,0.6626262626262627,0.021991455613209344,71
77,7.821098375320434,1.709181920003641,0.26220479011535647,0.08385826957268412,True,5,sqrt,10,0.0,15,3,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 3, 'n_estimators': 2000}",0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6636363636363637,0.01823784857097755,61,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6636363636363637,0.01823784857097755,61,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6636363636363637,0.01823784857097755,61,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6636363636363637,0.01823784857097755,61
78,0.40436573028564454,0.10862992439810276,0.02338275909423828,0.013386016041164258,True,5,sqrt,10,0.0,15,5,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 100}",0.6868686868686869,0.6414141414141414,0.6818181818181818,0.6515151515151515,0.6464646464646465,0.6616161616161615,0.018897259529161294,84,0.6868686868686869,0.6414141414141414,0.6818181818181818,0.6515151515151515,0.6464646464646465,0.6616161616161615,0.018897259529161294,84,0.6868686868686869,0.6414141414141414,0.6818181818181818,0.6515151515151515,0.6464646464646465,0.6616161616161615,0.018897259529161294,84,0.6868686868686869,0.6414141414141414,0.6818181818181818,0.6515151515151515,0.6464646464646465,0.6616161616161615,0.018897259529161294,84
79,4.457893562316895,1.0501117607449593,0.13760714530944823,0.03990439720446722,True,5,sqrt,10,0.0,15,5,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 1050}",0.696969696969697,0.6363636363636364,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6646464646464647,0.021332032406002913,46,0.696969696969697,0.6363636363636364,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6646464646464647,0.021332032406002913,46,0.696969696969697,0.6363636363636364,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6646464646464647,0.021332032406002913,46,0.696969696969697,0.6363636363636364,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6646464646464647,0.021332032406002913,46
80,7.680263328552246,1.3782578833887384,0.21592411994934083,0.04214588810763149,True,5,sqrt,10,0.0,15,5,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 15, 'min_samples_split': 5, 'n_estimators': 2000}",0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6636363636363636,0.017082358106351277,67,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6636363636363636,0.017082358106351277,67,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6636363636363636,0.017082358106351277,67,0.6919191919191919,0.6414141414141414,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6636363636363636,0.017082358106351277,67
81,0.5378643035888672,0.022018027955346395,0.04334182739257812,0.02177181041553883,True,5,log2,10,0.0,5,2,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.696969696969697,0.6515151515151515,0.6767676767676768,0.6767676767676768,0.6616161616161617,0.6727272727272728,0.015451574283614518,4,0.696969696969697,0.6515151515151515,0.6767676767676768,0.6767676767676768,0.6616161616161617,0.6727272727272728,0.015451574283614518,4,0.696969696969697,0.6515151515151515,0.6767676767676768,0.6767676767676768,0.6616161616161617,0.6727272727272728,0.015451574283614518,4,0.696969696969697,0.6515151515151515,0.6767676767676768,0.6767676767676768,0.6616161616161617,0.6727272727272728,0.015451574283614518,4
82,5.155852937698365,0.8326273666900491,0.18475537300109862,0.04523508749473818,True,5,log2,10,0.0,5,2,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 1050}",0.7070707070707071,0.6515151515151515,0.6717171717171717,0.6666666666666666,0.6515151515151515,0.6696969696969697,0.020352971393545347,8,0.7070707070707071,0.6515151515151515,0.6717171717171717,0.6666666666666666,0.6515151515151515,0.6696969696969697,0.020352971393545347,8,0.7070707070707071,0.6515151515151515,0.6717171717171717,0.6666666666666666,0.6515151515151515,0.6696969696969697,0.020352971393545347,8,0.7070707070707071,0.6515151515151515,0.6717171717171717,0.6666666666666666,0.6515151515151515,0.6696969696969697,0.020352971393545347,8
83,7.759747314453125,2.038259671082775,0.28240537643432617,0.08440247470117673,True,5,log2,10,0.0,5,2,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 2000}",0.696969696969697,0.6414141414141414,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6646464646464647,0.019058547741528504,46,0.696969696969697,0.6414141414141414,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6646464646464647,0.019058547741528504,46,0.696969696969697,0.6414141414141414,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6646464646464647,0.019058547741528504,46,0.696969696969697,0.6414141414141414,0.6717171717171717,0.6616161616161617,0.6515151515151515,0.6646464646464647,0.019058547741528504,46
84,0.5611406326293945,0.016580724731065272,0.03681578636169434,0.017238213643511822,True,5,log2,10,0.0,5,3,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.696969696969697,0.6464646464646465,0.6717171717171717,0.6515151515151515,0.6565656565656566,0.6646464646464646,0.01823784857097757,54,0.696969696969697,0.6464646464646465,0.6717171717171717,0.6515151515151515,0.6565656565656566,0.6646464646464646,0.01823784857097757,54,0.696969696969697,0.6464646464646465,0.6717171717171717,0.6515151515151515,0.6565656565656566,0.6646464646464646,0.01823784857097757,54,0.696969696969697,0.6464646464646465,0.6717171717171717,0.6515151515151515,0.6565656565656566,0.6646464646464646,0.01823784857097757,54
85,4.93176908493042,0.9477569426935406,0.1657407760620117,0.04302936927482624,True,5,log2,10,0.0,5,3,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 1050}",0.702020202020202,0.6464646464646465,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6666666666666667,0.02045298659728945,27,0.702020202020202,0.6464646464646465,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6666666666666667,0.02045298659728945,27,0.702020202020202,0.6464646464646465,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6666666666666667,0.02045298659728945,27,0.702020202020202,0.6464646464646465,0.6666666666666666,0.6717171717171717,0.6464646464646465,0.6666666666666667,0.02045298659728945,27
86,7.709347295761108,1.170266092336473,0.2854332447052002,0.08650828490878353,True,5,log2,10,0.0,5,3,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 2000}",0.702020202020202,0.6565656565656566,0.6666666666666666,0.6717171717171717,0.6515151515151515,0.6696969696969697,0.017669551196500904,8,0.702020202020202,0.6565656565656566,0.6666666666666666,0.6717171717171717,0.6515151515151515,0.6696969696969697,0.017669551196500904,8,0.702020202020202,0.6565656565656566,0.6666666666666666,0.6717171717171717,0.6515151515151515,0.6696969696969697,0.017669551196500904,8,0.702020202020202,0.6565656565656566,0.6666666666666666,0.6717171717171717,0.6515151515151515,0.6696969696969697,0.017669551196500904,8
87,0.5259759902954102,0.03186964838916323,0.03443288803100586,0.012149140637605986,True,5,log2,10,0.0,5,5,100,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6717171717171717,0.6363636363636364,0.6717171717171717,0.6767676767676768,0.6616161616161617,0.6636363636363637,0.014497676863037708,61,0.6717171717171717,0.6363636363636364,0.6717171717171717,0.6767676767676768,0.6616161616161617,0.6636363636363637,0.014497676863037708,61,0.6717171717171717,0.6363636363636364,0.6717171717171717,0.6767676767676768,0.6616161616161617,0.6636363636363637,0.014497676863037708,61,0.6717171717171717,0.6363636363636364,0.6717171717171717,0.6767676767676768,0.6616161616161617,0.6636363636363637,0.014497676863037708,61
88,5.979204082489014,0.9630990567687602,0.2246232509613037,0.06036584803444639,True,5,log2,10,0.0,5,5,1050,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1050}",0.696969696969697,0.6515151515151515,0.6666666666666666,0.6666666666666666,0.6616161616161617,0.6686868686868687,0.015185147856942352,16,0.696969696969697,0.6515151515151515,0.6666666666666666,0.6666666666666666,0.6616161616161617,0.6686868686868687,0.015185147856942352,16,0.696969696969697,0.6515151515151515,0.6666666666666666,0.6666666666666666,0.6616161616161617,0.6686868686868687,0.015185147856942352,16,0.696969696969697,0.6515151515151515,0.6666666666666666,0.6666666666666666,0.6616161616161617,0.6686868686868687,0.015185147856942352,16
89,7.978048658370971,1.5595079017405438,0.25577964782714846,0.07068460599775105,True,5,log2,10,0.0,5,5,2000,"{'bootstrap': True, 'max_depth': 5, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 2000}",0.696969696969697,0.6515151515151515,0.6616161616161617,0.6565656565656566,0.6616161616161617,0.6656565656565657,0.016098361061120448,36,0.696969696969697,0.6515151515151515,0.6616161616161617,0.6565656565656566,0.6616161616161617,0.6656565656565657,0.016098361061120448,36,0.696969696969697,0.6515151515151515,0.6616161616161617,0.6565656565656566,0.6616161616161617,0.6656565656565657,0.016098361061120448,36,0.696969696969697,0.6515151515151515,0.6616161616161617,0.6565656565656566,0.6616161616161617,0.6656565656565657,0.016098361061120448,36
