Speed,CourseCorrected,cogDiff,speedDiff+1,speedDiff-1,DayTime2,bufferCount
0.7882420040031336,44.51502677009916,11.0013838259432,0.2854553646154777,-0.7218791460478408,15.166666666666666,7
3.658921554575238,49.30045836330203,0.0,-3.1764691594026817,0.0,18.83333333333333,4
4.4,78.0,6.3450006000581,2.2389152373357804,0.1186949839985302,14.666666666666666,5
0.589485217215141,107.607970316458,67.13632608272101,-0.5945921145080191,-0.0835541632102969,13.833333333333334,4
7.52560171724964,178.863143004905,6.52385698123399,-0.6743982827503592,1.3900156958107903,13.666666666666666,2
0.6375532821417152,334.4990538639554,40.4990538639554,-0.2372115412903025,0.5375532821417154,18.0,8
1.0,236.0,0.6051499480988127,0.0,-0.0115260712350639,15.85,5
4.27651184830437,46.6739988806532,4.515399992417599,-2.92348815169563,1.7622283456255698,14.5,1
0.3702704003423516,141.8829525187096,3.513376628945025,0.3702704003423516,-0.4456692372849485,16.166666666666668,12
9.414231116973966,303.72791535674594,0.8578617977905765,0.0914690522877101,-0.0435184289437184,20.0,2
1.83081039127044,253.832446957184,42.84361951644502,-0.9708772095341098,0.0009558525653101,14.166666666666666,1
0.310542326321703,222.6947326648,97.52806328094,-0.3283264738200649,0.1218281188854069,14.666666666666666,6
7.52187973338148,277.331148815631,0.6688511843689753,-0.7906659067415092,-0.4781202666185198,17.666666666666668,2
7.908698531611299,350.65641824272086,3.51761364652549,1.9773981725850964,-1.3455131469954962,15.0,1
6.449355813940358,163.92087376868903,2.553425636940915,-1.4646207854234436,1.4491180265734611,14.666944444444445,1
0.9709650572823963,246.4022442279144,0.1077877758037857,0.0807124923675297,-0.0372660487576798,18.5,4
0.5034602295792138,195.0622556676443,0.4897447716138003,0.1034602295792138,-0.5683382269072385,19.0,9
2.944487889252865,176.4566795320137,0.0,2.2208580688166317,0.0,15.5,4
0.0,19.0,55.012164744573,-0.456024346800096,-0.427283667338683,14.666666666666666,6
9.706071043806595,105.30085520418226,1.3008552041822554,-1.0058061093493933,1.1060710438065957,13.5,1
5.6,333.0,0.9337950195720168,2.19254446458731,2.4169026562461595,16.55,2
1.40478516789517,140.31546350755,26.87470890482902,-0.02648509083168,-0.7440772737902501,14.0,2
1.1433088591034073,231.0366616653953,26.17542509459099,0.2813795879368116,-2.108329854196421,13.333333333333334,6
10.1,262.0,10.617524679420995,0.8866995860511491,0.5099760770633992,14.433055555555557,1
3.882856690095856,185.5930672338748,35.7397165642941,-0.2171433099041437,1.603005950508658,16.0,2
0.2269331384216488,37.02675642478204,15.146654760334576,-0.0913165667518994,0.1408640369178316,15.166666666666666,16
0.1999999999999999,285.0,85.1551421278655,0.0,-0.2229904950594224,17.75,13
4.808743408836397,14.97978606582069,8.25302259671048,0.7539496959391991,-0.413824216061359,12.833333333333334,1
2.3013891220566274,109.81020952503924,54.18979047496076,0.2410743369817432,-6.498610877943372,17.666666666666668,3
0.1999999999999999,156.0,54.26570906937389,0.0,-0.9514466087514366,18.0,5
0.241014409739408,92.0541632102634,91.0541632102634,-0.158985590260592,-0.558985590260592,20.333333333333336,8
0.9389720231003946,9.696823305830094,1.1076783781327322,0.3947206956933733,0.1685886750221679,17.333333333333332,12
0.3986044228136724,218.7081758109451,141.2918241890549,-0.0013955771863274,-0.0013955771863274,19.166666666666668,9
2.18683926750807,308.362376004942,3.5667012849210096,0.0,-0.33588665940426,17.333333333333332,4
