,index_x,kmsqId,Operation,VMS_pointCount_PredictedOp,VMSOpTime(min)_PredictedOp,geom,index_y,VMS_pointCount_ObservedOp,VMSOpTime(min)_ObservedOp
34,33.0,89552,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.0747291007494608 40.77518602335977, 1.086462285065207 40.77624893140472, 1.0877372951012265 40.76727314758231, 1.0760057479528593 40.76621041542897, 1.0747291007494608 40.77518602335977)))",34.0,2.0,16.822579098753597
35,34.0,89784,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.0826342651434502 40.80317563784204, 1.094372714139627 40.804237681400764, 1.0956475801037375 40.79526204416885, 1.083910770350188 40.794200176491906, 1.0826342651434502 40.80317563784204)))",35.0,1.0,8.411289549376798
36,35.0,90010,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.0930973498796748 40.813213211298184, 1.1048377879674174 40.81427403793402, 1.106111512152162 40.80529833230666, 1.094372714139627 40.804237681400764, 1.0930973498796748 40.813213211298184)))",36.0,1.0,8.411289549376798
37,36.0,90015,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.099469190858483 40.76833448803909, 1.1112014347931283 40.769394436733236, 1.112472673245065 40.76041819436018, 1.1007420662757303 40.75935842104211, 1.099469190858483 40.76833448803909)))",37.0,1.0,8.411289549376798
38,37.0,90016,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1007420662757303 40.75935842104211, 1.112472673245065 40.76041819436018, 1.113743415339487 40.75144184450967, 1.1020144447144182 40.75038224649707, 1.1007420662757303 40.75935842104211)))",38.0,1.0,8.411289549376798
39,38.0,90221,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.086953245649604 40.93992267792575, 1.098717062088395 40.940984576171175, 1.0999961324416303 40.932010191254896, 1.088233965039684 40.930948469511286, 1.086953245649604 40.93992267792575)))",39.0,1.0,8.411289549376798
40,39.0,90238,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1086574677654752 40.7873465992182, 1.120393335659559 40.78840550660308, 1.1216639291972532 40.77942930376154, 1.1099296997209136 40.77837057167166, 1.1086574677654752 40.7873465992182)))",40.0,1.0,8.411289549376798
41,40.0,90241,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.112472673245065 40.76041819436018, 1.1242036277510588 40.761476576072006, 1.1254727332922463 40.75250005113836, 1.113743415339487 40.75144184450967, 1.112472673245065 40.76041819436018)))",41.0,1.0,8.411289549376798
42,41.0,90451,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.117850658748438 40.80635759049357, 1.129590153495715 40.807415455895466, 1.1308601004731198 40.798439292354416, 1.1191222455976286 40.797381602166155, 1.117850658748438 40.80635759049357)))",42.0,1.0,8.411289549376798
43,42.0,90457,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1254727332922463 40.75250005113836, 1.1372023981414623 40.75355686631731, 1.1384693720676538 40.744580059143615, 1.126741343359355 40.74352341875504, 1.1254727332922463 40.75250005113836)))",43.0,1.0,8.411289549376798
44,43.0,90658,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.111758650943066 40.9330705170857, 1.1235215201076096 40.93412944693715, 1.1247967922509887 40.92515460323613, 1.1130355719190506 40.92409584936723, 1.111758650943066 40.9330705170857)))",44.0,1.0,8.411289549376798
45,44.0,90678,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1372023981414623 40.75355686631731, 1.1489324094557878 40.7546122899808, 1.1501977470327456 40.74563530823904, 1.1384693720676538 40.744580059143615, 1.1372023981414623 40.75355686631731)))",45.0,1.0,8.411289549376798
46,45.0,90679,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1384693720676538 40.744580059143615, 1.1501977470327456 40.74563530823904, 1.1514625906392555 40.73665821914547, 1.139735851402534 40.7356031445478, 1.1384693720676538 40.744580059143615)))",46.0,1.0,8.411289549376798
47,46.0,90896,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1451334302869807 40.78154259152446, 1.1568687010360401 40.78259714706587, 1.1581338836714623 40.773620312565335, 1.1464002513446252 40.772565931580615, 1.1451334302869807 40.78154259152446)))",47.0,1.0,8.411289549376798
48,47.0,90900,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1501977470327456 40.74563530823904, 1.1619264678234011 40.746689165975646, 1.1631896754936308 40.7377119026066, 1.1514625906392555 40.73665821914547, 1.1501977470327456 40.74563530823904)))",48.0,1.0,8.411289549376798
49,48.0,91116,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1543368523181512 40.800550494780445, 1.1660757484221254 40.801604006886585, 1.1673402802339015 40.79262721208804, 1.1556030240055626 40.7915738744566, 1.1543368523181512 40.800550494780445)))",49.0,1.0,8.411289549376798
50,49.0,91122,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1619264678234011 40.746689165975646, 1.173655534008288 40.74774163228796, 1.1749171055345744 40.73876419486569, 1.1631896754936308 40.7377119026066, 1.1619264678234011 40.746689165975646)))",50.0,1.0,8.411289549376798
51,50.0,91123,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.1631896754936308 40.7377119026066, 1.1749171055345744 40.73876419486569, 1.176178184593198 40.729786650189, 1.1644523900753534 40.728734531913, 1.1631896754936308 40.7377119026066)))",51.0,2.0,16.822579098753597
52,51.0,91324,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1470483086798342 40.936243118436046, 1.1588122272141301 40.93729785995076, 1.1600825515941642 40.928322489646725, 1.1483202825249827 40.92726792344222, 1.1470483086798342 40.936243118436046)))",52.0,1.0,8.411289549376798
53,52.0,91339,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1660757484221254 40.801604006886585, 1.1778149907364868 40.80265612616716, 1.1790778824643182 40.79367915711677, 1.1673402802339015 40.79262721208804, 1.1660757484221254 40.801604006886585)))",53.0,1.0,8.411289549376798
54,53.0,91343,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1711309125101101 40.7656961855413, 1.1828635982247309 40.766747608235846, 1.1841245178740587 40.75777021122231, 1.1723934697537335 40.756718962498844, 1.1711309125101101 40.7656961855413)))",54.0,1.0,8.411289549376798
55,54.0,91346,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1749171055345744 40.73876419486569, 1.186644880330868 40.73981509585733, 1.1879043236591365 40.73083737741978, 1.176178184593198 40.729786650189, 1.1749171055345744 40.73876419486569)))",55.0,1.0,8.411289549376798
56,55.0,91347,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.176178184593198 40.729786650189, 1.1879043236591365 40.73083737741978, 1.1891632754008494 40.7218595517548, 1.1774387714445824 40.72080899821487, 1.176178184593198 40.729786650189)))",56.0,1.0,8.411289549376798
57,56.0,91347,C,2.0,16.822579098753597,"MULTIPOLYGON (((1.176178184593198 40.729786650189, 1.1879043236591365 40.73083737741978, 1.1891632754008494 40.7218595517548, 1.1774387714445824 40.72080899821487, 1.176178184593198 40.729786650189)))",57.0,2.0,16.822579098753597
58,57.0,91564,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1790778824643182 40.79367915711677, 1.1908158302639813 40.79472970947722, 1.1920765889115146 40.78575245954172, 1.1803402807808274 40.78470208114007, 1.1790778824643182 40.79367915711677)))",58.0,1.0,8.411289549376798
59,0.0,91571,AN,0.0,0.0,"MULTIPOLYGON (((1.1879043236591365 40.73083737741978, 1.1996308068420891 40.7318867135401, 1.2008881232672661 40.72290871440644, 1.1891632754008494 40.7218595517548, 1.1879043236591365 40.73083737741978)))",59.0,4.0,33.64515819750719
60,58.0,91571,C,23.0,193.45965963566636,"MULTIPOLYGON (((1.1879043236591365 40.73083737741978, 1.1996308068420891 40.7318867135401, 1.2008881232672661 40.72290871440644, 1.1891632754008494 40.7218595517548, 1.1879043236591365 40.73083737741978)))",60.0,19.0,159.81450143815917
61,59.0,91774,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.171845169369342 40.92937565983058, 1.183608135413788 40.930427433927655, 1.184874664135162 40.921451607533896, 1.1731133473483024 40.92040000822797, 1.171845169369342 40.92937565983058)))",61.0,1.0,8.411289549376798
62,60.0,91793,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1958559107328819 40.758820068168205, 1.2075876478982646 40.759868533271174, 1.2088448006131245 40.750890682024846, 1.1971147008347842 40.749842390377886, 1.1958559107328819 40.758820068168205)))",62.0,1.0,8.411289549376798
63,61.0,92223,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1941060745669094 40.94045370676138, 1.205871386144087 40.941502862900116, 1.2071351105629082 40.93252679359745, 1.195371449290637 40.93147781187195, 1.1941060745669094 40.94045370676138)))",63.0,1.0,8.411289549376798
64,62.0,92240,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2155502395259923 40.78784903874683, 1.22728758114402 40.788895239419624, 1.2285429288813998 40.77991736225569, 1.216807226931397 40.77887133480316, 1.2155502395259923 40.78784903874683)))",64.0,1.0,8.411289549376798
65,63.0,92245,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2218302689380243 40.74295945057473, 1.2335594184412926 40.74400478584412, 1.2348123167805003 40.73502637458641, 1.2230848038341386 40.73398121218848, 1.2218302689380243 40.74295945057473)))",65.0,1.0,8.411289549376798
66,64.0,92432,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1893978181629812 41.05818213726474, 1.2011849909214873 41.059232167772535, 1.202453513577868 41.050257297473394, 1.1906679995317466 41.049207442073, 1.1893978181629812 41.05818213726474)))",66.0,1.0,8.411289549376798
67,65.0,92433,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.1906679995317466 41.049207442073, 1.202453513577868 41.050257297473394, 1.2037215385900406 41.041282321801084, 1.1919376826237473 41.04023264143718, 1.1906679995317466 41.049207442073)))",67.0,1.0,8.411289549376798
68,66.0,92445,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.205871386144087 40.941502862900116, 1.217637044888905 40.942550622529865, 1.2188991187935008 40.93357437903831, 1.2071351105629082 40.93252679359745, 1.205871386144087 40.941502862900116)))",68.0,2.0,16.822579098753597
69,67.0,92468,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2348123167805003 40.73502637458641, 1.2465401721183886 40.73607014561348, 1.2477909452137812 40.72709145482797, 1.2360647260173854 40.726047856380355, 1.2348123167805003 40.73502637458641)))",69.0,1.0,8.411289549376798
70,68.0,92654,AN,3.0,25.233868648130397,"MULTIPOLYGON (((1.1986464516146602 41.07718159242237, 1.2104372935811512 41.07823057340653, 1.2117051521322835 41.06925573870188, 1.199915970355588 41.06820693274127, 1.1986464516146602 41.07718159242237)))",70.0,3.0,25.233868648130397
71,69.0,92657,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.202453513577868 41.050257297473394, 1.2142393768747037 41.05130575359945, 1.215505743596163 41.04233060311607, 1.2037215385900406 41.041282321801084, 1.202453513577868 41.050257297473394)))",71.0,1.0,8.411289549376798
72,70.0,92658,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2037215385900406 41.041282321801084, 1.215505743596163 41.04233060311607, 1.216771613570916 41.0333553472875, 1.2049890662231217 41.03230724071281, 1.2037215385900406 41.041282321801084)))",72.0,1.0,8.411289549376798
73,71.0,92659,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2049890662231217 41.03230724071281, 1.216771613570916 41.0333553472875, 1.2180369870635543 41.024379986070876, 1.2062560967420282 41.023332054165785, 1.2049890662231217 41.03230724071281)))",73.0,1.0,8.411289549376798
74,72.0,92660,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2062560967420282 41.023332054165785, 1.2180369870635543 41.024379986070876, 1.2193018643384825 41.01540451942338, 1.2075226304114832 41.014356762117174, 1.2062560967420282 41.023332054165785)))",74.0,1.0,8.411289549376798
75,73.0,92661,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2075226304114832 41.014356762117174, 1.2193018643384825 41.01540451942338, 1.2205662456599045 41.006428947302126, 1.208788667496014 41.00538136452419, 1.2075226304114832 41.014356762117174)))",75.0,1.0,8.411289549376798
76,74.0,92662,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.208788667496014 41.00538136452419, 1.2205662456599045 41.006428947302126, 1.2218301312918316 40.997453269664234, 1.2100542082599455 40.996405861343945, 1.208788667496014 41.00538136452419)))",76.0,2.0,16.822579098753597
77,75.0,92664,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2113192529674206 40.98743025253364, 1.2230935214980734 40.98847748646683, 1.2243564165422518 40.97950159766699, 1.2125838018823702 40.97845453805035, 1.2113192529674206 40.98743025253364)))",77.0,1.0,8.411289549376798
78,76.0,92665,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2125838018823702 40.97845453805035, 1.2243564165422518 40.97950159766699, 1.2256188166877913 40.9705256032218, 1.2138478552685446 40.96947871785124, 1.2125838018823702 40.97845453805035)))",78.0,1.0,8.411289549376798
79,77.0,92693,C,1.0,8.411289549376798,"MULTIPOLYGON (((1.2477909452137812 40.72709145482797, 1.2595175061644335 40.72813366206226, 1.2607661553114489 40.71915469206711, 1.2490412300866351 40.718112657120436, 1.2477909452137812 40.72709145482797)))",79.0,1.0,8.411289549376798
80,78.0,92877,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.2117051521322835 41.06925573870188, 1.2234946831407465 41.07030314487063, 1.2247603843828245 41.06132803022217, 1.2129725131417393 41.06028079878044, 1.2117051521322835 41.06925573870188)))",80.0,2.0,16.822579098753597
81,79.0,92878,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2129725131417393 41.06028079878044, 1.2247603843828245 41.06132803022217, 1.226025588981586 41.05235281038488, 1.2142393768747037 41.05130575359945, 1.2129725131417393 41.06028079878044)))",81.0,3.0,25.233868648130397
82,80.0,92878,C,2.0,16.822579098753597,"MULTIPOLYGON (((1.2129725131417393 41.06028079878044, 1.2247603843828245 41.06132803022217, 1.226025588981586 41.05235281038488, 1.2142393768747037 41.05130575359945, 1.2129725131417393 41.06028079878044)))",0.0,0.0,0.0
83,81.0,92884,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2205662456599045 41.006428947302126, 1.232344171582234 41.00747513186599, 1.233606401872288 40.998499279995485, 1.2218301312918316 40.997453269664234, 1.2205662456599045 41.006428947302126)))",82.0,1.0,8.411289549376798
84,82.0,92886,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2230935214980734 40.98847748646683, 1.2348681373675883 40.98952332263595, 1.2361293783314333 40.98054725974441, 1.2243564165422518 40.97950159766699, 1.2230935214980734 40.98847748646683)))",83.0,1.0,8.411289549376798
85,83.0,92887,AN,4.0,33.64515819750719,"MULTIPOLYGON (((1.2243564165422518 40.97950159766699, 1.2361293783314333 40.98054725974441, 1.2373901250269288 40.971571091277944, 1.2256188166877913 40.9705256032218, 1.2243564165422518 40.97950159766699)))",84.0,4.0,33.64515819750719
86,84.0,92888,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.2256188166877913 40.9705256032218, 1.2373901250269288 40.971571091277944, 1.2386503777169855 40.962594817193555, 1.2268807221979212 40.96154950308834, 1.2256188166877913 40.9705256032218)))",85.0,5.0,42.05644774688399
87,85.0,92888,C,7.0,58.87902684563759,"MULTIPOLYGON (((1.2256188166877913 40.9705256032218, 1.2373901250269288 40.971571091277944, 1.2386503777169855 40.962594817193555, 1.2268807221979212 40.96154950308834, 1.2256188166877913 40.9705256032218)))",86.0,3.0,25.233868648130397
88,86.0,92889,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.2268807221979212 40.96154950308834, 1.2386503777169855 40.962594817193555, 1.2399101366643106 40.95361843744828, 1.2281421333356686 40.95257329722364, 1.2268807221979212 40.96154950308834)))",87.0,3.0,25.233868648130397
89,87.0,92889,C,3.0,25.233868648130397,"MULTIPOLYGON (((1.2268807221979212 40.96154950308834, 1.2386503777169855 40.962594817193555, 1.2399101366643106 40.95361843744828, 1.2281421333356686 40.95257329722364, 1.2268807221979212 40.96154950308834)))",88.0,2.0,16.822579098753597
90,88.0,92909,AN,1.0,8.411289549376798,"MULTIPOLYGON (((1.252015362617708 40.7820052396438, 1.263752093538061 40.78304708944928, 1.265002032502792 40.77406858743853, 1.2532669412466821 40.77302691011498, 1.252015362617708 40.7820052396438)))",89.0,1.0,8.411289549376798
91,89.0,92915,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.2595175061644335 40.72813366206226, 1.2712444084378063 40.72917447801846, 1.2724914216537688 40.72019533595805, 1.2607661553114489 40.71915469206711, 1.2595175061644335 40.72813366206226)))",90.0,13.0,109.34676414189838
92,90.0,92915,C,19.0,159.81450143815917,"MULTIPOLYGON (((1.2595175061644335 40.72813366206226, 1.2712444084378063 40.72917447801846, 1.2724914216537688 40.72019533595805, 1.2607661553114489 40.71915469206711, 1.2595175061644335 40.72813366206226)))",91.0,8.0,67.29031639501439
93,91.0,92916,AN,5.0,42.05644774688399,"MULTIPOLYGON (((1.2607661553114489 40.71915469206711, 1.2724914216537688 40.72019533595805, 1.2737379481473905 40.71121608707105, 1.2620143171150247 40.710175615176055, 1.2607661553114489 40.71915469206711)))",92.0,6.0,50.46773729626079
94,92.0,92916,C,1.0,8.411289549376798,"MULTIPOLYGON (((1.2607661553114489 40.71915469206711, 1.2724914216537688 40.72019533595805, 1.2737379481473905 40.71121608707105, 1.2620143171150247 40.710175615176055, 1.2607661553114489 40.71915469206711)))",0.0,0.0,0.0
95,93.0,92917,AN,2.0,16.822579098753597,"MULTIPOLYGON (((1.2620143171150247 40.710175615176055, 1.2737379481473905 40.71121608707105, 1.2749839881760134 40.702236731314116, 1.2632619918328145 40.70119643134577, 1.2620143171150247 40.710175615176055)))",93.0,2.0,16.822579098753597
