Code,Date,Latitude,Longitude,geom,Speed,Course,CourseCorrected,TrackCode,Effort,Fishing,GearMainCode,LOA_m,Operation,IniDate,EndDate,DayTime,DayTime2
vess6,2023-06-06 21:00:00+02:00,41.21408305841791,1.734333004298309,POINT (1.734333004298309 41.21408305841791),0.0002019588059698328,2.312592899068079,2.312592899068079,vess6_2023-06-07,False,False,PS,24.5,,,,21.0,9.0
vess6,2023-06-06 21:10:00+02:00,41.214084777865075,1.734333013704188,POINT (1.734333013704188 41.214084777865075),0.0009787927273110302,0.8490624853591839,0.8490624853591839,vess6_2023-06-07,False,False,PS,24.5,,,,21.166666666666668,9.166666666666668
vess6,2023-06-06 21:20:00+02:00,41.21408818755596,1.7343330088373212,POINT (1.7343330088373212 41.21408818755596),0.0014178727144717501,0.7312595669280881,0.7312595669280881,vess6_2023-06-07,False,False,PS,24.5,,,,21.333333333333332,9.333333333333332
vess6,2023-06-06 21:30:00+02:00,41.214092348323135,1.7343329976282151,POINT (1.7343329976282151 41.214092348323135),0.0015191281304345614,0.7137560900448534,0.7137560900448534,vess6_2023-06-07,False,False,PS,24.5,,,,21.5,9.5
vess6,2023-06-06 21:40:00+02:00,41.214096320999204,1.7343329880073801,POINT (1.7343329880073801 41.214096320999204),0.0012825568446267214,0.7589655393668409,0.7589655393668409,vess6_2023-06-07,False,False,PS,24.5,,,,21.666666666666668,9.666666666666668
vess6,2023-06-06 21:50:00+02:00,41.21409916641678,1.7343329879053333,POINT (1.7343329879053333 41.21409916641678),0.0007081660895589418,0.9944381954708206,0.9944381954708206,vess6_2023-06-07,False,False,PS,24.5,,,,21.833333333333332,9.833333333333332
vess6,2023-06-06 21:57:59+02:00,41.21409999999999,1.7343330000000001,POINT (1.7343330000000001 41.21409999999999),0.0,51.0,51.0,vess6_2023-06-07,False,False,PS,24.5,,,,21.96638888888889,9.96638888888889
vess6,2023-06-06 22:00:00+02:00,41.21410000286028,1.7343330598562265,POINT (1.7343330598562265 41.21410000286028),0.00015426490235208724,89.12808916721019,89.12808916721019,vess6_2023-06-07,False,False,PS,24.5,,,,22.0,10.0
vess6,2023-06-06 22:10:00+02:00,41.21410000911942,1.7343347824512811,POINT (1.7343347824512811 41.21410000911942),0.0007391939948301462,90.81640419061023,90.81640419061023,vess6_2023-06-07,False,False,PS,24.5,,,,22.166666666666668,10.166666666666668
vess6,2023-06-06 22:20:00+02:00,41.21410000588095,1.7343381905144728,POINT (1.7343381905144728 41.21410000588095),0.001069816634849408,90.95397441960984,90.95397441960984,vess6_2023-06-07,False,False,PS,24.5,,,,22.333333333333332,10.333333333333332
vess6,2023-06-06 22:30:00+02:00,41.21409999842202,1.7343423475316464,POINT (1.7343423475316464 41.21409999842202),0.0011460609621554184,90.97443634489963,90.97443634489963,vess6_2023-06-07,False,False,PS,24.5,,,,22.5,10.5
vess6,2023-06-06 22:40:00+02:00,41.214099992019854,1.7343463169886504,POINT (1.7343463169886504 41.214099992019854),0.000967924781292873,90.92159674748677,90.92159674748677,vess6_2023-06-07,False,False,PS,24.5,,,,22.666666666666668,10.666666666666668
vess6,2023-06-06 22:50:00+02:00,41.21409999195179,1.7343491623713259,POINT (1.7343491623713259 41.21409999195179),0.0005354155337017664,90.64697910349332,90.64697910349332,vess6_2023-06-07,False,False,PS,24.5,,,,22.833333333333332,10.833333333333332
vess6,2023-06-06 22:57:59+02:00,41.2141,1.7343500000000005,POINT (1.7343500000000005 41.2141),0.0,51.0,51.0,vess6_2023-06-07,False,False,PS,24.5,,,,22.96638888888889,10.96638888888889
vess6,2023-06-06 23:00:00+02:00,41.21410011070849,1.7343500565883454,POINT (1.7343500565883454 41.21410011070849),0.0004139736886404576,21.40142094695159,21.40142094695159,vess6_2023-06-07,False,False,PS,24.5,,,,23.0,11.0
vess6,2023-06-06 23:10:00+02:00,41.21410344257217,1.7343516784078257,POINT (1.7343516784078257 41.21410344257217),0.002023181840374536,20.947279175511653,20.947279175511653,vess6_2023-06-07,False,False,PS,24.5,,,,23.166666666666668,11.166666666666668
vess6,2023-06-06 23:20:00+02:00,41.21411006443438,1.7343548857100382,POINT (1.7343548857100382 41.21411006443438),0.002932658465453823,20.911048728298283,20.911048728298283,vess6_2023-06-07,False,False,PS,24.5,,,,23.333333333333332,11.333333333333332
vess6,2023-06-06 23:30:00+02:00,41.21411814823846,1.7343587975372723,POINT (1.7343587975372723 41.21411814823846),0.0031423896286637606,20.90566950349944,20.90566950349944,vess6_2023-06-07,False,False,PS,24.5,,,,23.5,11.5
vess6,2023-06-06 23:40:00+02:00,41.21412586592798,1.7343625329311874,POINT (1.7343625329311874 41.21412586592798),0.0026523749137836996,20.919565592003323,20.919565592003323,vess6_2023-06-07,False,False,PS,24.5,,,,23.666666666666668,11.666666666666668
