Speed,CourseCorrected,cogDiff,speedDiff+1,speedDiff-1,DayTime2,bufferCount
5.98916451348256,9.722737159635926,1.8793701668113252,3.337384284617364,-3.95772013923726,17.833333333333332,1
0.0,0.0,11.0,-10.7,-5.9,19.27138888888889,1
1.5391176129417,227.461773616221,14.721249089612002,0.4121522624588398,0.2281392924195899,15.833333333333334,3
0.695474559873443,47.143364518990325,43.860910380924,-0.5484214912121049,0.3575360116488841,13.5,11
1.82985453870513,296.676066473629,25.850813386673963,-0.0009558525653101,-0.4572564214543599,14.0,1
6.77350749974519,232.743506109476,2.330198904544005,-1.02016599376587,0.9393107461845992,20.166666666666664,1
2.12573740158694,98.5695399702108,22.5325530511722,0.4725797196256902,-0.68921017065469,17.333333333333332,1
0.9659476670686477,101.09177392664624,6.217178776329362,0.7214653284748423,-0.5923150468583739,19.33333333333333,7
4.509694510581245,115.37883624068382,11.108287630259897,-0.1162948255955029,0.4789962753804833,14.833333333333334,1
5.744916017776738,301.8753675261447,1.608460695872111,-1.4912383470041457,1.9406362710646432,19.33333333333333,1
1.41008655947983,281.333004161002,103.799234648268,-0.4320610948586001,0.806502199443893,15.666666666666666,3
2.78430408710377,20.0023716093311,168.0023716093311,-2.3443332362388096,2.58430408710377,19.33333333333333,3
2.0915093467436923,208.2907362263344,17.46158728838782,0.4015031978927761,0.468321500254329,13.5,2
5.540840442784574,243.9507213793781,43.59951277275539,-5.046742866447878,3.7598820860410154,14.5,1
3.106925794493092,14.607110111097311,26.065634196477568,1.15100567027154,-2.166564102141665,15.333333333333334,1
1.5291243686100198,310.4109073879823,18.76137861363549,0.3214524487003454,-0.0905139848959797,18.166666666666668,5
8.6,154.0,151.68748852559395,3.5869844235648163,8.599798033477837,13.466666666666669,2
1.9585467172585345,36.92132469064444,28.18229355651181,-0.3306735341265896,-0.0029427296463855,16.333333333333332,1
3.26045578108238,358.201157522975,10.864077198174243,0.61667646653409,-0.5455066329876099,15.333333333333334,1
5.781360957241653,216.18619576469115,18.15475262679655,-4.218639042758347,3.0221038825383824,17.666666666666668,1
0.882900265378379,93.563418001848,3.503968829233713,-0.077059939213672,0.285241566052454,17.833333333333332,6
1.26679170733749,86.0076394375337,114.88867426443872,0.0,0.9527678234026108,18.0,7
2.10307820035466,218.823115518828,20.043914837840987,0.58786056618305,-0.98049282671409,16.0,5
0.5442513274070213,6.557365132657594,3.1394581731725,0.1212608323475989,-0.3947206956933733,17.5,12
0.256455641622789,177.761191989465,26.336448793132007,-0.093812863748931,0.045319743787959,16.0,16
0.323791905179029,314.418942213422,93.57335255363448,-0.4654633904194289,-0.186151626644251,17.0,9
1.47372987602573,335.190203116454,3.809796883546028,1.111494063853364,0.67372987602573,16.166666666666668,17
0.317722846133399,130.625963155084,21.210648945287005,-0.187126304844572,-0.2594196777006489,16.833333333333332,5
3.34557260957915,202.902651760322,0.2548602642960134,0.0,0.6485715807888002,13.0,2
10.3031990334963,236.416357117571,4.58364288242899,0.0743404713958995,-0.0968009665037001,13.50027777777778,1
2.25905728560319,1.94430286508072,0.0,0.0938770440929896,0.0,15.0,6
