,Code,Date,Latitude,Longitude,geom,Speed,Course,CourseCorrected,TrackCode,Effort,Fishing,GearMainCode,LOA_m,Operation,IniDate,EndDate,DayTime,DayTime2,geometry,speedDiff-1,speedDiff+1,cogDiff,bufferGeom,bufferCount
665,vess4,2022-05-03 00:40:00+02:00,41.644328155799,2.93221578280879,POINT (2.93221578280879 41.644328155799),0.760936498469419,124.190503311548,124.190503311548,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,0.6666666666666666,12.666666666666666,POINT (2.93221578280879 41.644328155799),0.760936498469419,-0.2668017885652111,131.190503311548,"POLYGON ((2.938219823614698 41.64433153950063, 2.9381913343750843 41.64389009286346, 2.9381052984677782 41.64345286643914, 2.937962545595669 41.6430240708315, 2.937764451588947 41.64260783537165, 2.9375129251150813 41.64220816835812, 2.9372103892621952 41.64182891846541, 2.936859758174578 41.64147373769209, 2.9364644089664247 41.64114604620492, 2.9360281491851388 41.6408489994168, 2.935555180138027 41.64058545761507, 2.935050056435765 41.64035795843228, 2.934517642142069 41.6401686924234, 2.9339630639513814 41.640019481984375, 2.933391661844674 41.6399117638146, 2.9328089376974824 41.63984657509133, 2.932220502333756 41.639824543489155, 2.931632021533894 41.63984588114, 2.931049161515276 41.639910382591935, 2.930477534408608 41.64001742678617, 2.929922644253438 41.64016598303344, 2.9293898340312814 41.64035462093214, 2.9288842342449 41.64058152413337, 2.9284107135376125 41.6408445078203, 2.927973831827079 41.64114103973444, 2.927577796404091 41.64146826454663, 2.927226421418638 41.64182303133864, 2.9269230911432547 41.64220192393148, 2.926670727367602 41.64260129376905, 2.926471761238788 41.643017295040806, 2.926328109819443 41.64344592170601, 2.926241157590399 41.64388304606334, 2.9262117430774612 41.64432445849493, 2.92624015073259 41.644765908002356, 2.926326108149363 41.64520314314438, 2.9264687886412357 41.64563195298212, 2.9266668191595504 41.64604820763767, 2.9269182934766627 41.64644789807476, 2.927220790508803 41.64682717471878, 2.927571397603543 41.64718238454308, 2.9279667385687183 41.64751010626451, 2.9284030061737005 41.64780718330832, 2.928875998810522 41.64807075422439, 2.9293811609619675 41.648298280261365, 2.9299136270867416 41.6484875698323, 2.930468268498561 41.64863679963572, 2.931039742786902 41.64874453222811, 2.931622545302329 41.64880972987795, 2.9322110622092463 41.648831764567596, 2.9327996245935943 41.648810424046495, 2.9333825631027475 41.64874591387687, 2.9339542625896535 41.64863885545251, 2.93450921623323 41.64849028000956, 2.9350420786121396 41.648301618687285, 2.935547717219266 41.648074688734766, 2.9360212619194304 41.64781167599685, 2.936458151872939 41.64751511384843, 2.93685417947223 41.64718785878057, 2.9372055308679714 41.64683306287421, 2.9375088226941704 41.646454143427185, 2.9377611346387456 41.646054750027574, 2.9379600375464276 41.6456387293914, 2.938103616784139 41.64521008830359, 2.9381904906449487 41.6447729550197, 2.938219823614698 41.64433153950063))",5
666,vess4,2022-05-03 00:50:00+02:00,41.6425356018806,2.93464786826832,POINT (2.93464786826832 41.6425356018806),1.02773828703463,141.519308567564,141.519308567564,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,0.8333333333333334,12.833333333333334,POINT (2.93464786826832 41.6425356018806),0.2668017885652111,0.107423832750751,17.328805256015997,"POLYGON ((2.940651742951297 41.642538858440446, 2.940623237887838 41.64209741225745, 2.940537187909372 41.64166018750723, 2.9403944228541685 41.641231394777435, 2.940196318669603 41.64081516337145, 2.939944784121009 41.64041550154871, 2.939642242374123 41.640036257933716, 2.9392916076298503 41.6396810844646, 2.9388962570374666 41.63935340123776, 2.9384599981575867 41.63905636358657, 2.937987032288738 41.63879283171045, 2.937481914010916 41.63856534314636, 2.9369495073355485 41.63837608834706, 2.936394938883694 41.638226889600595, 2.9358235485425475 41.63811918349384, 2.9352408380743777 41.63805400708793, 2.934652418171469 41.6380319879389, 2.9340639544654183 41.638053338058775, 2.9334811130091007 41.63811785187562, 2.93290950575459 41.63822490821161, 2.9323546365503947 41.63837347626058, 2.9318218481764093 41.638562125507285, 2.9313162709251395 41.63878903949354, 2.9308427732230244 41.6390520332987, 2.930405914766308 41.63934857456679, 2.930009902621952 41.63967580787854, 2.9296585507158595 41.64003058223383, 2.929355243098372 41.64040948138081, 2.929102901340987 41.640808856700204, 2.9289039563787824 41.641224862328585, 2.9287603250705296 41.64165349218324, 2.9286733917033354 41.64209061853205, 2.9286439946212863 41.6425320317379, 2.928672418108378 41.64297348079487, 2.9287583896055995 41.64341071426598, 2.928901082290672 41.64383952122844, 2.9290991229973637 41.644255771831936, 2.9293506053997596 41.64465545707926, 2.929653108336072 41.64503472744568, 2.9300037190968657 41.64538992996511, 2.930399061454536 41.64571764342469, 2.9308353281649233 41.64601471132927, 2.9313083176285777 41.646278272316785, 2.931813474358771 41.64650578773152, 2.9323459328663692 41.6466950660889, 2.932900564538432 41.64684428419552, 2.9334720270582477 41.64695200472053, 2.934054815889761 41.6470171900487, 2.9346433173292286 41.647039212281136, 2.935231862611648 41.647017859287274, 2.9358147825492105 41.646953336749554, 2.9363864621738527 41.64684626618089, 2.9369413948559226 41.64669767893443, 2.937474235376106 41.64650900626315, 2.937979851437948 41.64628206552542, 2.938453373123541 41.64601904266997, 2.9388902398149694 41.64572247116913, 2.939286244128817 41.645395207604, 2.9396375724401014 41.64504040413731, 2.9399408416052184 41.644661478139696, 2.9401931315303713 41.64426207926223, 2.940392013272367 41.643846054273666, 2.940535572401952 41.64341741000075, 2.9406224274058044 41.6429802747297, 2.940651742951297 41.642538858440446))",8
667,vess4,2022-05-03 01:00:00+02:00,41.6401817080611,2.93664606598725,POINT (2.93664606598725 41.6401817080611),0.920314454283879,154.578511255564,154.578511255564,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,1.0,13.0,POINT (2.93664606598725 41.6401817080611),-0.107423832750751,0.4021664351648201,13.059202688,"POLYGON ((2.942649722404221 41.64018486011617, 2.9426212047237175 41.639743414239206, 2.942535144352046 41.63930619079835, 2.9423923712274083 41.63887740036861, 2.942194261374726 41.638461172231175, 2.941942723613756 41.63806151461399, 2.9416401811410124 41.637682276101096, 2.941289548164246 41.637327108581445, 2.9408942018155835 41.63699943209419, 2.940457949614668 41.63670240190782, 2.93998499279563 41.636438878149896, 2.9394798858512634 41.63621139827928, 2.9389474926838375 41.63602215266501, 2.938392939784341 41.6358729635068, 2.9378215668902414 41.63576526729917, 2.9372388755958667 41.63570010100803, 2.9366504764089525 41.635678092092014, 2.9360620347617226 41.63569945246469, 2.9354792164947603 41.63576397645542, 2.934907633336974 41.635871042788416, 2.9343527889049725 41.63601962056126, 2.933820025740247 41.636208279165096, 2.933314473892682 41.63643520205161, 2.9328410015442103 41.63669820421441, 2.9324041681470328 41.63699475321706, 2.9320081805268776 41.637321993565735, 2.9316568523735413 41.63767677419253, 2.931353567508658 41.6380556787851, 2.9311012472846207 41.638455058671724, 2.9309023224291075 41.63887106794493, 2.9307587096072 41.63929970048682, 2.9306717929278916 41.63973682853933, 2.930642410574445 41.640178242448904, 2.9306708466888827 41.6406196912028, 2.930756828590437 41.64105692336691, 2.930899529356468 41.64148572803097, 2.9310975757427555 41.64190197536681, 2.9313490613685205 41.64230165640865, 2.931651565040775 41.6426809216723, 2.93200217404285 41.64303611824079, 2.9323975121639525 41.64336382495859, 2.93283377220062 41.64366088539553, 2.9333067526175984 41.64392443826149, 2.9338118980152386 41.64415194497903, 2.9343443430135334 41.64434121414738, 2.934898959129663 41.644490422661676, 2.9354704041967796 41.64459813328353, 2.9360531738469877 41.64466330849313, 2.93664165456138 41.64468532048907, 2.937230177774677 41.644663957239466, 2.937813074511758 41.64459942452551, 2.938384730028152 41.64449234395818, 2.9389396379265484 41.64434374698695, 2.939472453226479 41.64415506495845, 2.939978043874532 41.64392811532117, 2.940451540197693 41.64366508410954, 2.94088838182243 41.643368504876335, 2.941284361606831 41.643041234277085, 2.9416356661622256 41.64268642454227, 2.941938912573834 41.64230749310276, 2.942191180967003 41.64190808966206, 2.9423900426058833 41.64149206103277, 2.9425335832547743 41.64106341407666, 2.942620421578251 41.640626277105696, 2.942649722404221 41.64018486011617))",7
668,vess4,2022-05-03 01:10:00+02:00,41.6382397729414,2.937266121593,POINT (2.937266121593 41.6382397729414),0.518148019119059,348.431900929977,191.568099070023,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,1.1666666666666667,13.166666666666666,POINT (2.937266121593 41.6382397729414),-0.4021664351648201,-0.355220396224434,36.98958781445901,"POLYGON ((2.9432695978480483 41.6382428924992, 2.9432410767785306 41.63780144662426, 2.943155014785566 41.63736422349824, 2.9430122418228506 41.63693543369316, 2.9428141339136316 41.63651920648414, 2.9425625998588414 41.636119550090235, 2.9422600628192077 41.635740313083694, 2.941909436950077 41.635385147339015, 2.9415140993150666 41.635057472878245, 2.9410778573498626 41.63476044495039, 2.9406049121900026 41.6344969236613, 2.9400998182160047 41.63426944644609, 2.9395674392052555 41.634080203648274, 2.939012901512459 41.633931017440446, 2.9384415447287062 41.63382332428878, 2.9378588702932618 41.63375816112974, 2.9372704885516034 41.633736155391844, 2.9366820647680596 41.633757518958085, 2.936099264611296 41.63382204612702, 2.935527699635927 41.633929115592316, 2.934972873283571 41.63407769642137, 2.934440127921709 41.63426635797589, 2.93393459342887 41.63449328367913, 2.9334611378199296 41.634756288497535, 2.9330243203859387 41.6350528399691, 2.932628347798931 41.63538008257616, 2.9322770336039405 41.635734865229054, 2.93197376148817 41.63611377159591, 2.9317214526812 41.63651315298783, 2.931522537800706 41.63692916348287, 2.9313789334156315 41.63735779695128, 2.9312920235536297 41.63779492562609, 2.931262646332208 41.63823633984773, 2.9312910858438506 41.6386777886004, 2.9313770693749546 41.63911502045, 2.93151976998707 41.6395438244893, 2.931717814437341 41.639960070896166, 2.931969296363528 41.64035975071377, 2.9322717946081758 41.64073901446971, 2.9326223965068077 41.64109420926152, 2.93301772591698 41.64142191395088, 2.9334539757190816 41.64171897212712, 2.9339269444764065 41.641982522521964, 2.934432076901602 41.6422100265818, 2.9349645077396223 41.642399292931444, 2.93551910864407 41.64254849849326, 2.9360905375946653 41.64265620605731, 2.936673290378814 41.64272137813323, 2.9372617536401404 41.64274338694987, 2.9378502589815603 41.642722020505914, 2.9384331376001858 41.64265748461337, 2.9390047749261563 41.64255040091384, 2.9395596647374607 41.642401800886944, 2.940092462227925 41.64221311590873, 2.9405980355157495 41.641986163456096, 2.941071515095187 41.641723129590545, 2.941508340754015 41.64142654789041, 2.941904305504124 41.64109927503493, 2.9422555961016466 41.64074446327629, 2.9425588297662184 41.64036553006483, 2.942811086745918 41.63996612512106, 2.9430099384147614 41.63955009527205, 2.9431534706329936 41.639121447391275, 2.9432403021462923 41.63868430979957, 2.9432695978480483 41.6382428924992))",6
669,vess4,2022-05-03 01:20:00+02:00,41.6376830821093,2.93556390398288,POINT (2.93556390398288 41.6376830821093),0.873368415343493,259.028999696233,280.971000303767,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,1.3333333333333333,13.333333333333334,POINT (2.93556390398288 41.6376830821093),0.355220396224434,-1.339473562223327,89.40290123374402,"POLYGON ((2.9415673283905366 41.63768629053332, 2.9415388191786915 41.63724484420076, 2.9414527694281083 41.63680761976573, 2.9413100089745723 41.63637882781285, 2.9411119137208677 41.635962597638006, 2.9408603923460697 41.63556293748885, 2.9405578678888276 41.635183695973794, 2.9402072543833655 41.63482852501077, 2.939811928774293 41.634500844672175, 2.939375698381554 41.63420381026356, 2.938902764229315 41.63394028195324, 2.9383976805921677 41.6337127972439, 2.9378653111480313 41.63352354655127, 2.937310782159558 41.6333743521239, 2.9367394331340866 41.633266650507124, 2.936156765436229 41.63320147871893, 2.935568389346632 41.633179464270874, 2.9349799700752306 41.63320081912977, 2.934397173247262 41.63326533767805, 2.933825610385293 41.633372398692316, 2.9332707849105826 41.63352097132133, 2.932738039182137 41.633709625005714, 2.932232503081977 41.63393654324451, 2.931759044640407 41.634199541076036, 2.9313222231756946 41.634496086105514, 2.9309262453986182 41.634823322877345, 2.9305749249041178 41.63517810035803, 2.93027164543998 41.635557002265514, 2.9300193283064715 41.63595637995389, 2.929820404201377 41.63637238753685, 2.929676789782405 41.63680101891276, 2.929589869173774 41.63723814633481, 2.9295604805964333 41.637679560155526, 2.9295889082521906 41.63812100936302, 2.929674879541596 41.63855824251885, 2.9298175676440836 41.63898704870325, 2.930015599437279 41.63940329807344, 2.930267068680859 41.6398029816441, 2.930569554339547 41.640182249906736, 2.9309201438701264 41.6405374499155, 2.9313154612493286 41.640865160481844, 2.9317516994734802 41.641162225138515, 2.9322246572174557 41.64142578255482, 2.932729779300049 41.64165329410952, 2.9332622005659026 41.641842568355266, 2.9338167927608834 41.641991782138355, 2.934388213948665 41.64209949816962, 2.9349709599914755 41.642164678877165, 2.935559417597918 41.642186696406625, 2.9361479184254082 41.64216533867279, 2.9367307937145553 41.64210081140371, 2.9373024289275738 41.64199373615792, 2.9378573178627936 41.64184514433355, 2.9383901157224575 41.641656467227676, 2.9388956906211705 41.641429522241296, 2.9393691730376217 41.641166495364025, 2.939806002732203 41.64086992010682, 2.9402019726778654 41.64054265308693, 2.940553269580627 41.64018784650027, 2.9408565105993185 41.63980891774741, 2.94110877591111 41.639409516505914, 2.9413076368096966 41.638993489567234, 2.9414511790663598 41.63856484377682, 2.941538021330039 41.63812770743543, 2.9415673283905366 41.63768629053332))",7
670,vess4,2022-05-03 01:30:00+02:00,41.6394847543382,2.93059499581854,POINT (2.93059499581854 41.6394847543382),2.21284197756682,237.458760460809,302.541239539191,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,1.5,13.5,POINT (2.93059499581854 41.6394847543382),1.339473562223327,-1.78715802243318,21.57023923542397,"POLYGON ((2.936598586861879 41.63948822238164, 2.9365701107796363 41.63904677497865, 2.9364840922338007 41.638609546983425, 2.9363413607598035 41.638180749014985, 2.9361432919815416 41.63776451042724, 2.9358917943233402 41.637364839548894, 2.9355892905956846 41.636985585091765, 2.935238694633408 41.636630399098486, 2.9348433832124154 41.63630270178615, 2.9344071635162408 41.63600564862382, 2.93393423646625 41.63574209996033, 2.9334291562688164 41.635514593494364, 2.9328967865688793 41.63532531985105, 2.9323422536316595 41.6351761014999, 2.9317708970025813 41.63506837521655, 2.9311882181194946 41.6350031782564, 2.930599827370728 41.63498113837332, 2.930011390107309 41.63500246777897, 2.929428572127618 41.63506696110079, 2.928856985157758 41.635173997358216, 2.9283021328509617 41.63532254593836, 2.9277693578244177 41.63551117651336, 2.927263790242065 41.63573807280477, 2.926790298437152 41.63600105006225, 2.926353442049009 41.63629757608913, 2.9259574281245144 41.636624795612875, 2.9256060706065172 41.636979557766075, 2.925302753599178 41.63735844641442, 2.92505039876418 41.6377578130397, 2.9248514371622885 41.6381738118623, 2.9247077858122683 41.638602436865014, 2.924620829193994 41.63903956036258, 2.924591405875245 41.639480972745375, 2.924619800392492 41.63992242301553, 2.9247057404655563 41.640359659724446, 2.9248483995746675 41.640788471918256, 2.925046404876874 41.64120472969638, 2.925297850387198 41.641604423992646, 2.9256003152991683 41.64198370519524, 2.925950887269617 41.64233892023378, 2.926346190444632 41.64266664777496, 2.9267824179575674 41.64296373118805, 2.9272553685866627 41.64322730896167, 2.9277604872194143 41.64345484227848, 2.9282929087338347 41.64364413948147, 2.9288475048735014 41.64379337719572, 2.9294189336641554 41.643901117901535, 2.9300016908948185 41.643966323789236, 2.930590163166308 41.643988366761874, 2.9311786819947243 41.643967034489066, 2.9317615784471887 41.643902532453566, 2.9323332377819344 41.643795481970756, 2.9328881535647877 41.64364691420024, 2.9334209807392084 41.643458260207325, 2.933926587137245 41.64323133717043, 2.9344001029339846 41.64296833086769, 2.934836967568104 41.642671774611955, 2.9352329736758365 41.642344524837476, 2.9355843076147274 41.64198973357412, 2.9358875861867477 41.641610818074966, 2.9361398892072623 41.641211427890006, 2.9363387876067075 41.64079540970428, 2.9364823667951523 41.6403667702791, 2.9365692450658516 41.639929637853996, 2.936598586861879 41.63948822238164))",6
671,vess4,2022-05-03 01:37:00+02:00,41.64267,2.924667,POINT (2.924667 41.64267),4.0,305.0,305.0,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 00:12:00,2022-05-03 01:37:00,1.6166666666666667,13.616666666666667,POINT (2.924667 41.64267),1.78715802243318,0.0,2.4587604608090032,"POLYGON ((2.930670885950832 41.642673777871394, 2.9306424489521654 41.6422323292751, 2.9305564662722485 41.64179509711456, 2.930413767101364 41.641366292049, 2.930215726752603 41.640950043500766, 2.929964253376814 41.640550359894604, 2.929661769550956 41.64017109006497, 2.9293111889185193 41.639815886202506, 2.9289158881080835 41.63948816869643, 2.9284796742012804 41.63919109321022, 2.9280067480639667 41.638927520307654, 2.927501663893925 41.638699987920766, 2.926969285374499 41.63851068692419, 2.9264147388559296 41.638361440050794, 2.9258433640144594 41.63825368435071, 2.925260662463293 41.638188457362496, 2.9246722448089595 41.638166387129075, 2.92408377666144 41.638187686154254, 2.9235009241163317 41.63825214935792, 2.9229292992323623 41.63835915604946, 2.922374406027606 41.6385076759006, 2.9218415875128074 41.6386962788601, 2.9213359742703946 41.638923148915396, 2.920862435073024 41.63918610156881, 2.9204255300161326 41.639482604860625, 2.9200294666150226 41.639809803737286, 2.9196780592887834 41.640164547530304, 2.9193746926210573 41.64054342028224, 2.919122288751638 41.64094277362813, 2.9189232792134354 41.64135876191636, 2.9187795814868442 41.64178737923128, 2.9186925804984125 41.64222449796183, 2.9186631152433318 41.64266590854445, 2.918691470662106 41.643107359998744, 2.9187773748513095 41.643544600864836, 2.918920001637013 41.64397342014895, 2.9191179784878476 41.64438968788232, 2.919369399693154 41.644789394902936, 2.9196718446808547 41.64516869147657, 2.92002240129999 41.64552392438477, 2.920417693844797 41.64585167212214, 2.920853915551288 41.64614877786341, 2.9213268652538678 41.646412379882136, 2.921831987849155 41.646639939127354, 2.922364418177145 41.64682926369226, 2.9229190278966226 41.64697852993832, 2.9234904749025694 41.64708630007089, 2.9240732548085417 41.647151535996784, 2.9246617539968778 41.64717360932959, 2.9252503037242907 41.647152307446426, 2.925833234760114 41.64708783553722, 2.926404932029265 41.64698081462712, 2.9269598887319486 41.646832275590846, 2.9274927594172304 41.646643649216884, 2.9279984114977986 41.6464167524176, 2.928471974708469 41.64615377071844, 2.9289088880309877 41.64585723719533, 2.9293049436324083 41.645530008063616, 2.9296563273933796 41.64517523515444, 2.9299596556358596 41.644796335544164, 2.9302120076967144 41.64439695862992, 2.9304109540340098 41.64398095096906, 2.9305545795961248 41.64355231922164, 2.9306415022297525 41.64311519155342, 2.930670885950832 41.642673777871394))",3
691,vess4,2022-05-03 04:10:00+02:00,41.6625901343765,3.0152236576049,POINT (3.0152236576049 41.6625901343765),3.53442207633699,122.184480220936,122.184480220936,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 04:09:00,2022-05-03 04:13:00,4.166666666666667,16.166666666666668,POINT (3.0152236576049 41.6625901343765),1.25514923190102,-0.1610584849340401,24.8658745075753,"POLYGON ((3.0212293978491265 41.6625891820308, 3.021200333778453 41.66214775745326, 3.0211137122291793 41.661710594633675, 3.020970368544213 41.661281903561374, 3.020771684242809 41.66086581255889, 3.020519573675781 41.660466328531896, 3.020216465554211 41.66008729839121, 3.0198652795308876 41.6597323720179, 3.019469398061102 41.659404967127884, 3.0190326338146387 41.659108236373484, 3.0185591929532767 41.658845036998414, 3.0180536346276483 41.658617903337706, 3.0175208270833402 41.65842902242686, 3.0169659007984504 41.658280212954075, 3.0163941991030856 41.65817290775855, 3.0158112267552717 41.65810814004194, 3.015222596967141 41.65808653342606, 3.014633977390054 41.65810829595186, 3.014051035577169 41.6581732180776, 3.0134793844469456 41.6582806746951, 3.0129245282710806 41.65842963114503, 3.0123918097053584 41.658618653173306, 3.011886358372018 41.658845920733064, 3.0114130414874536 41.65910924549969, 3.0109764170096374 41.65940609193075, 3.010580689755658 41.65973360166856, 3.010229670911472 41.66008862105097, 3.009926741323651 41.66046773146616, 3.0096748189268068 41.66086728225962, 3.009476330620894 41.6612834258771, 3.009333188870049 41.661712154905665, 3.009246773249433 41.662149340656626, 3.0092179171191447 41.66259077291912, 3.0092468995550687 41.66303220050185, 3.009333442616052 41.66346937217275, 3.009476713975449 41.66389807760232, 3.009675334893435 41.66431418791628, 3.0099273934549844 41.664713695466844, 3.010230462947558 41.665092752439186, 3.010581625202858 41.665447707921125, 3.0109774986789843 41.6657751430781, 3.0114142710133454 41.666071904094665, 3.011887735733348 41.66633513256413, 3.0123933327714854 41.66656229303336, 3.012926192394472 41.666751197436696, 3.0134811821228555 41.666900026183065, 3.0140529561884297 41.66700734569262, 3.0146360070520237 41.6670721222136, 3.0152247184841876 41.66709373178588, 3.0158134196960256 41.66707196625488, 3.016396439997202 41.66700703527783, 3.0169681634529963 41.666899564303066, 3.0175230830122803 41.66675058854165, 3.0180558535834803 41.666561542989804, 3.018561343545816 41.66633424859837, 3.0190346841984024 41.66607089472311, 3.019471316669876 41.665774018025104, 3.019867035835957 41.665446478025146, 3.0202180308215008 41.66509142954834, 3.020520921696811 41.6647122923246, 3.0207727920149763 41.66431271803868, 3.0209712168773963 41.66389655514762, 3.0211142862580322 41.66346781180503, 3.021200623362869 41.66303061724968, 3.0212293978491265 41.6625891820308))",1
692,vess4,2022-05-03 04:20:00+02:00,41.6564824742956,3.02636423670262,POINT (3.02636423670262 41.6564824742956),3.69548056127103,128.818792852334,128.818792852334,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 04:13:00,2022-05-03 05:25:00,4.333333333333333,16.333333333333332,POINT (3.02636423670262 41.6564824742956),0.1610584849340401,1.1976746659669502,6.634312631398018,"POLYGON ((3.032369409004382 41.65648094004583, 3.032340271634533 41.65603951783962, 3.032253582963722 41.65560236297198, 3.03211017898078 41.655173685355486, 3.031911441785106 41.65475761318289, 3.031659286236318 41.65435815317838, 3.031356141478079 41.653979152021314, 3.0310049275153963 41.65362425931364, 3.030609027072051 41.65329689244702, 3.03017225300002 41.6530002037077, 3.0296988115552486 41.65273704993485, 3.029193261893617 41.65250996502456, 3.0286604721770045 41.65232113554294, 3.0281055727116652 41.65217237968321, 3.0275339065693863 41.65206512976849, 3.0269509781658828 41.65200041846831, 3.026362400290284 41.65197886886145, 3.02577384009432 41.6520006884401, 3.0251909645596866 41.652065667113305, 3.0246193859670436 41.65217317922851, 3.0240646078900664 41.65232218959215, 3.023531972233003 41.65251126343099, 3.023026607820255 41.65273858019934, 3.022553381031733 41.653001951098716, 3.0221168489583197 41.65329884014237, 3.0217212155277298 41.65362638856217, 3.021370291022811 41.65398144232332, 3.021067455381966 41.65436058248276, 3.0208156256353145 41.65476015809931, 3.020617227790693 41.6551763213794, 3.0204741734410803 41.655605064720525, 3.0203878413198297 41.65604225929585, 3.0203590639826907 41.65648369480927, 3.020388119746412 41.65692512003789, 3.0204747299632433 41.65736228377209, 3.020618061659296 41.65779097575858, 3.020816735513115 41.65820706725237, 3.021068839099274 41.658606550786764, 3.0213719452710057 41.65898557877815, 3.0217231355061602 41.65934050059339, 3.022119027992792 41.65966789772219, 3.0225558101846963 41.659964616715385, 3.0230292755138857 41.66022779957113, 3.023534863906615 41.66045491127574, 3.0240677057125915 41.660643764233384, 3.0246226686237954 41.66079253934864, 3.025194407130251 41.66089980355849, 3.0257774140353275 41.660964523643976, 3.0263660735331253 41.66098607618875, 3.0269547153352176 41.660964253587686, 3.0275376693238316 41.66089926604793, 3.0281093202033658 41.66079173956271, 3.0286641616221983 41.6606427098779, 3.0291968492418895 41.66045361250916, 3.0297022522411448 41.66022626890646, 3.0301755027571935 41.65996286889954, 3.030612042787319 41.6596659495937, 3.031007668098034 41.65933837092005, 3.0313585687185336 41.65898328807597, 3.0316613656282794 41.658604121122245, 3.0319131432855664 41.658204522029685, 3.032111477684324 41.657788339494026, 3.032254459669761 41.6573595818578, 3.03234071328944 41.65692237849716, 3.032369409004382 41.65648094004583))",1
693,vess4,2022-05-03 04:30:00+02:00,41.6507780579598,3.03552580310665,POINT (3.03552580310665 41.6507780579598),2.49780589530408,129.600874211426,129.600874211426,vess4_2022-05-03,True,True,PS,20.38,C,2022-05-03 04:13:00,2022-05-03 05:25:00,4.5,16.5,POINT (3.03552580310665 41.6507780579598),-1.1976746659669502,2.49780589530408,0.7820813590919897,"POLYGON ((3.0415304450086635 41.6507760453074, 3.041501247697176 41.6503346250106, 3.041414504771747 41.64989747664078, 3.041271052743264 41.649468810047715, 3.041072274173337 41.64905275331789, 3.0408200843195177 41.648653313026635, 3.0405169126553115 41.64827433566341, 3.040165679444324 41.64791947060097, 3.0397697675952156 41.64759213496481, 3.039332990069367 41.647295480740404, 3.0388595531556106 41.64703236443471, 3.0383540159658984 41.64680531958306, 3.0378212465417973 41.646616532366025, 3.0372663749940325 41.64646782056996, 3.0366947441255334 41.646360616093844, 3.0361118580124176 41.64629595116985, 3.0355233290367414 41.646274448430354, 3.0349348238796012 41.64629631491642, 3.034352008993018 41.64636134008552, 3.033780496074022 41.64646889783753, 3.0332257880643105 41.64661795253949, 3.0326932261938686 41.646807068991315, 3.032187938577023 41.64703442623697, 3.031714790854623 41.64729783508817, 3.0312783393565907 41.64759475919265, 3.0308827872350967 41.64792233944454, 3.030531943990313 41.648277421502414, 3.0302291887783555 41.64865658615053, 3.02997743785497 41.64905618221169, 3.0297791164689842 41.649472361695246, 3.0296361354770336 41.6499011168424, 3.0295498729058905 41.65033831871239, 3.0295211606412913 41.65077975693865, 3.0295502763730022 41.65122118027193, 3.0296369408753687 41.65165833752066, 3.0297803206512577 41.65208701849384, 3.0299790359156846 41.65250309455235, 3.0302311738438945 41.652902558378116, 3.030534306957852 41.6532815625772, 3.030885516475418 41.653636456745616, 3.031281420398456 41.65396382263933, 3.0317182060701793 41.65426050711004, 3.0321916668887154 41.6545236524885, 3.032697242823464 41.65475072412208, 3.0332300643439094 41.654939534801045, 3.033784999337292 41.655088265837385, 3.034356702562503 41.65519548459272, 3.0349396671627984 41.65526015828612, 3.0355282777399015 41.65528166394825, 3.03611686447682 41.6552597944257, 3.036699757786467 41.6551947603777, 3.037271342958058 41.65508718824557, 3.03782611427327 41.6549381142149, 3.0383587280693214 41.65474897422858, 3.038864054236414 41.65452159014705, 3.0393372256522344 41.65425815218988, 3.039773685076336 41.65396119782788, 3.040169229051953 41.653633587329644, 3.0405200483919566 41.65327847619901, 3.0408227648588766 41.65289928476896, 3.041074463685917 41.65249966524588, 3.0412727216262856 41.65208346652206, 3.041415630261524 41.6516546970957, 3.04150181434549 41.65121748645628, 3.0415304450086635 41.6507760453074))",4
