,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_test_recall_score,split1_test_recall_score,split2_test_recall_score,split3_test_recall_score,split4_test_recall_score,mean_test_recall_score,std_test_recall_score,rank_test_recall_score,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score
1025,3.202905702590942,0.6837647271961506,0.14026713371276855,0.03136383666371845,True,6,log2,1000,0.5,0,1,3,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 1000}",0.6666666666666666,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6707070707070707,0.019793856507338805,376,0.6666666666666666,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6707070707070707,0.019793856507338805,376,0.6666666666666666,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6707070707070707,0.019793856507338805,376,0.6666666666666666,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6707070707070707,0.019793856507338805,376
1026,0.4517384052276611,0.018168335745882818,0.05929231643676758,0.008346021354296785,True,6,log2,1000,0.5,0,1,4,100,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.6565656565656566,0.7171717171717171,0.6767676767676768,0.6666666666666666,0.6414141414141414,0.6717171717171717,0.025553758870047488,275,0.6565656565656566,0.7171717171717171,0.6767676767676768,0.6666666666666666,0.6414141414141414,0.6717171717171717,0.025553758870047488,275,0.6565656565656566,0.7171717171717171,0.6767676767676768,0.6666666666666666,0.6414141414141414,0.6717171717171717,0.025553758870047488,275,0.6565656565656566,0.7171717171717171,0.6767676767676768,0.6666666666666666,0.6414141414141414,0.6717171717171717,0.025553758870047488,275
1027,2.644220542907715,0.0573439517206462,0.13648414611816406,0.010763152110824242,True,6,log2,1000,0.5,0,1,4,550,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 550}",0.6515151515151515,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6656565656565656,0.01761171290319465,821,0.6515151515151515,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6656565656565656,0.01761171290319465,821,0.6515151515151515,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6656565656565656,0.01761171290319465,821,0.6515151515151515,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6656565656565656,0.01761171290319465,821
1028,3.239345741271973,0.7304082250417118,0.15726852416992188,0.03137461399740389,True,6,log2,1000,0.5,0,1,4,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",0.6616161616161617,0.7070707070707071,0.6666666666666666,0.6616161616161617,0.6565656565656566,0.6707070707070708,0.018460269578279856,335,0.6616161616161617,0.7070707070707071,0.6666666666666666,0.6616161616161617,0.6565656565656566,0.6707070707070708,0.018460269578279856,335,0.6616161616161617,0.7070707070707071,0.6666666666666666,0.6616161616161617,0.6565656565656566,0.6707070707070708,0.018460269578279856,335,0.6616161616161617,0.7070707070707071,0.6666666666666666,0.6616161616161617,0.6565656565656566,0.6707070707070708,0.018460269578279856,335
1029,0.5168205261230469,0.017814015819296,0.062248516082763675,0.007094101611463965,True,6,log2,1000,0.5,0,1,5,100,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6616161616161617,0.7121212121212122,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6747474747474748,0.020602099044819345,104,0.6616161616161617,0.7121212121212122,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6747474747474748,0.020602099044819345,104,0.6616161616161617,0.7121212121212122,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6747474747474748,0.020602099044819345,104,0.6616161616161617,0.7121212121212122,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6747474747474748,0.020602099044819345,104
1030,2.425510358810425,0.44811142568497603,0.1255207061767578,0.02466219765937965,True,6,log2,1000,0.5,0,1,5,550,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 550}",0.6616161616161617,0.696969696969697,0.6616161616161617,0.6666666666666666,0.6515151515151515,0.6676767676767676,0.015451574283614515,637,0.6616161616161617,0.696969696969697,0.6616161616161617,0.6666666666666666,0.6515151515151515,0.6676767676767676,0.015451574283614515,637,0.6616161616161617,0.696969696969697,0.6616161616161617,0.6666666666666666,0.6515151515151515,0.6676767676767676,0.015451574283614515,637,0.6616161616161617,0.696969696969697,0.6616161616161617,0.6666666666666666,0.6515151515151515,0.6676767676767676,0.015451574283614515,637
1031,3.1518155097961427,0.7817313389660816,0.1415257930755615,0.031980202682886615,True,6,log2,1000,0.5,0,1,5,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.6666666666666666,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6565656565656566,0.6747474747474747,0.0215698550546087,134,0.6666666666666666,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6565656565656566,0.6747474747474747,0.0215698550546087,134,0.6666666666666666,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6565656565656566,0.6747474747474747,0.0215698550546087,134,0.6666666666666666,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6565656565656566,0.6747474747474747,0.0215698550546087,134
1032,0.46259708404541017,0.020385698201366185,0.06315793991088867,0.00976452373929972,True,6,log2,1000,0.5,0,5,2,100,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6666666666666666,0.7474747474747475,0.6515151515151515,0.6717171717171717,0.6363636363636364,0.6747474747474748,0.0384104107915789,104,0.6666666666666666,0.7474747474747475,0.6515151515151515,0.6717171717171717,0.6363636363636364,0.6747474747474748,0.0384104107915789,104,0.6666666666666666,0.7474747474747475,0.6515151515151515,0.6717171717171717,0.6363636363636364,0.6747474747474748,0.0384104107915789,104,0.6666666666666666,0.7474747474747475,0.6515151515151515,0.6717171717171717,0.6363636363636364,0.6747474747474748,0.0384104107915789,104
1033,2.082766389846802,0.5145477064318342,0.10976386070251465,0.022857424649857735,True,6,log2,1000,0.5,0,5,2,550,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 550}",0.6666666666666666,0.7171717171717171,0.6717171717171717,0.6565656565656566,0.6464646464646465,0.6717171717171717,0.024326453694529862,275,0.6666666666666666,0.7171717171717171,0.6717171717171717,0.6565656565656566,0.6464646464646465,0.6717171717171717,0.024326453694529862,275,0.6666666666666666,0.7171717171717171,0.6717171717171717,0.6565656565656566,0.6464646464646465,0.6717171717171717,0.024326453694529862,275,0.6666666666666666,0.7171717171717171,0.6717171717171717,0.6565656565656566,0.6464646464646465,0.6717171717171717,0.024326453694529862,275
1034,3.403787851333618,0.828847087531107,0.14962000846862794,0.04055967345928413,True,6,log2,1000,0.5,0,5,2,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 1000}",0.6717171717171717,0.7121212121212122,0.6666666666666666,0.6515151515151515,0.6464646464646465,0.6696969696969697,0.023166353416524683,426,0.6717171717171717,0.7121212121212122,0.6666666666666666,0.6515151515151515,0.6464646464646465,0.6696969696969697,0.023166353416524683,426,0.6717171717171717,0.7121212121212122,0.6666666666666666,0.6515151515151515,0.6464646464646465,0.6696969696969697,0.023166353416524683,426,0.6717171717171717,0.7121212121212122,0.6666666666666666,0.6515151515151515,0.6464646464646465,0.6696969696969697,0.023166353416524683,426
1035,0.34650568962097167,0.08191790040063998,0.042683649063110354,0.008794206724324963,True,6,log2,1000,0.5,0,5,3,100,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.6666666666666666,0.7070707070707071,0.6717171717171717,0.6616161616161617,0.6414141414141414,0.6696969696969697,0.021332032406002895,426,0.6666666666666666,0.7070707070707071,0.6717171717171717,0.6616161616161617,0.6414141414141414,0.6696969696969697,0.021332032406002895,426,0.6666666666666666,0.7070707070707071,0.6717171717171717,0.6616161616161617,0.6414141414141414,0.6696969696969697,0.021332032406002895,426,0.6666666666666666,0.7070707070707071,0.6717171717171717,0.6616161616161617,0.6414141414141414,0.6696969696969697,0.021332032406002895,426
1036,2.277466917037964,0.440152506426522,0.13267507553100585,0.033905012691196626,True,6,log2,1000,0.5,0,5,3,550,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 550}",0.6717171717171717,0.7373737373737373,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6797979797979798,0.03040387261271192,6,0.6717171717171717,0.7373737373737373,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6797979797979798,0.03040387261271192,6,0.6717171717171717,0.7373737373737375,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6797979797979798,0.030403872612711963,6,0.6717171717171717,0.7373737373737373,0.6717171717171717,0.6717171717171717,0.6464646464646465,0.6797979797979798,0.03040387261271192,6
1037,3.207010841369629,0.7837819159876078,0.14505453109741212,0.032378174335600314,True,6,log2,1000,0.5,0,5,3,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 1000}",0.6666666666666666,0.7272727272727273,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6787878787878788,0.02567326268108857,14,0.6666666666666666,0.7272727272727273,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6787878787878788,0.02567326268108857,14,0.6666666666666666,0.7272727272727273,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6787878787878788,0.02567326268108857,14,0.6666666666666666,0.7272727272727273,0.6717171717171717,0.6767676767676768,0.6515151515151515,0.6787878787878788,0.02567326268108857,14
1038,0.4752962112426758,0.034472717294710915,0.06443061828613281,0.0115626701385376,True,6,log2,1000,0.5,0,5,4,100,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 100}",0.6515151515151515,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6686868686868686,0.020352971393545347,591,0.6515151515151515,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6686868686868686,0.020352971393545347,591,0.6515151515151515,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6686868686868686,0.020352971393545347,591,0.6515151515151515,0.7070707070707071,0.6666666666666666,0.6666666666666666,0.6515151515151515,0.6686868686868686,0.020352971393545347,591
1039,2.517946481704712,0.05179573841019878,0.13797101974487305,0.015813548253602327,True,6,log2,1000,0.5,0,5,4,550,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 550}",0.6717171717171717,0.7171717171717171,0.6616161616161617,0.6616161616161617,0.6464646464646465,0.6717171717171718,0.024115831083461218,264,0.6717171717171717,0.7171717171717171,0.6616161616161617,0.6616161616161617,0.6464646464646465,0.6717171717171718,0.024115831083461218,264,0.6717171717171717,0.7171717171717171,0.6616161616161617,0.6616161616161617,0.6464646464646465,0.6717171717171718,0.024115831083461218,264,0.6717171717171717,0.7171717171717171,0.6616161616161617,0.6616161616161617,0.6464646464646465,0.6717171717171718,0.024115831083461218,264
1040,3.0725013256072997,0.6293876612722948,0.13943562507629395,0.030061468929510966,True,6,log2,1000,0.5,0,5,4,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 1000}",0.6818181818181818,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6757575757575757,0.023559401595334522,78,0.6818181818181818,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6757575757575757,0.023559401595334522,78,0.6818181818181818,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6757575757575757,0.023559401595334522,78,0.6818181818181818,0.7171717171717171,0.6666666666666666,0.6666666666666666,0.6464646464646465,0.6757575757575757,0.023559401595334522,78
1041,0.4300365447998047,0.01962044048468023,0.052435302734375,0.009604674329097854,True,6,log2,1000,0.5,0,5,5,100,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6616161616161617,0.7070707070707071,0.6616161616161617,0.6868686868686869,0.6464646464646465,0.6727272727272727,0.021522500760265142,204,0.6616161616161617,0.7070707070707071,0.6616161616161617,0.6868686868686869,0.6464646464646465,0.6727272727272727,0.021522500760265142,204,0.6616161616161617,0.7070707070707071,0.6616161616161617,0.6868686868686869,0.6464646464646465,0.6727272727272727,0.021522500760265142,204,0.6616161616161617,0.7070707070707071,0.6616161616161617,0.6868686868686869,0.6464646464646465,0.6727272727272727,0.021522500760265142,204
1042,2.2541863441467287,0.37985117211261366,0.1189206600189209,0.019144946099758486,True,6,log2,1000,0.5,0,5,5,550,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 550}",0.6616161616161617,0.7222222222222222,0.6616161616161617,0.6515151515151515,0.6565656565656566,0.6707070707070707,0.026028482276212368,376,0.6616161616161617,0.7222222222222222,0.6616161616161617,0.6515151515151515,0.6565656565656566,0.6707070707070707,0.026028482276212368,376,0.6616161616161617,0.7222222222222222,0.6616161616161617,0.6515151515151515,0.6565656565656566,0.6707070707070707,0.026028482276212368,376,0.6616161616161617,0.7222222222222222,0.6616161616161617,0.6515151515151515,0.6565656565656566,0.6707070707070707,0.026028482276212368,376
1043,3.013742446899414,0.641888079266548,0.15445847511291505,0.03285756721123926,True,6,log2,1000,0.5,0,5,5,1000,"{'bootstrap': True, 'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 1000, 'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 1000}",0.6717171717171717,0.7121212121212122,0.6717171717171717,0.6717171717171717,0.6565656565656566,0.6767676767676767,0.01862534233796544,40,0.6717171717171717,0.7121212121212122,0.6717171717171717,0.6717171717171717,0.6565656565656566,0.6767676767676767,0.01862534233796544,40,0.6717171717171717,0.7121212121212122,0.6717171717171717,0.6717171717171717,0.6565656565656566,0.6767676767676767,0.01862534233796544,40,0.6717171717171717,0.7121212121212122,0.6717171717171717,0.6717171717171717,0.6565656565656566,0.6767676767676767,0.01862534233796544,40
